"id","biz_provider_id","biz_name","biz_info","e_address","e_city","e_state","e_postal","e_zip_full","e_country","loc_county","loc_area_code","loc_FIPS","loc_MSA","loc_PMSA","loc_TZ","loc_DST","loc_LAT_centroid","loc_LAT_poly","loc_LONG_centroid","loc_LONG_poly","biz_phone","web_url","web_meta_title","web_meta_desc","web_meta_keys","biz_owner","f_emergency","biz_bedcount"
"3177","490141","SPOTSYLVANIA REGIONAL MEDICAL CENTER","Acute Care Hospitals","4600 Spotsylvania Pkwy","Fredericksburg","VA","22408","","USA","Spotsylvania","540","51177","","8840","EST","Y","38.2153","38.2168371","-77.4623","-77.496195","(540) 834-1500","","","","","Proprietary","true",""
"3178","210005","FREDERICK MEMORIAL HOSPITAL","Acute Care Hospitals","400 W 7th St","Frederick","MD","21701","21701-4506","USA","Frederick","301","24021","","8840","EST","Y","39.4393","39.423661","-77.3428","-77.413959","(240) 566-3300","http://www.fmh.org","","","","Voluntary non-profit - Private","true","179"
"3179","370051","MEMORIAL HOSPITAL & PHYSICIAN GROUP","Acute Care Hospitals","319 E Josephine Ave","Frederick","OK","73542","73542-2220","USA","Tillman","580","40141","","","CST","Y","34.4543","34.403417","-98.9908","-99.014188","(580) 335-7565","","","","","Voluntary non-profit - Other","true","55"
"3180","150001","JOHNSON MEMORIAL HOSPITAL","Acute Care Hospitals","1125 W Jefferson St","Franklin","IN","46131","46131-2140","USA","Johnson","317","18081","3480","","EST","Y","39.4841","39.479712","-86.0843","-86.073848","(317) 736-3300","http://www.johnsonmemorial.org","","","","Government - Local","true","159"
"3181","181318","THE MEDICAL CENTER AT FRANKLIN","Critical Access Hospitals","1100 Brookhaven Rd","Franklin","KY","42134","42134-2746","USA","Simpson","270","21213","","","CST","Y","36.7256","36.700000","-86.5650","-86.575587","(270) 598-4800","","","","","Voluntary non-profit - Private","true",""
"3182","281311","FRANKLIN COUNTY MEMORIAL HOSPITAL","Critical Access Hospitals","1406 Q St","Franklin","NE","68939","68939-1073","USA","Franklin","308","31061","","","CST","Y","40.1734","40.101662","-98.8989","-98.954711","(308) 425-6221","","","","","Government - Local","true",""
"3183","301306","FRANKLIN REGIONAL HOSPITAL","Critical Access Hospitals","15 Aiken Ave","Franklin","NH","03235","03235-1259","USA","Merrimack","603","33013","","","EST","Y","43.4435","43.447585","-71.6697","-71.642316","(603) 934-2060","","","","","Voluntary non-profit - Private","true",""
"3184","341326","ANGEL MEDICAL CENTER","Critical Access Hospitals","120 Riverview St","Franklin","NC","28734","28734-2612","USA","Macon","828","37113","","","EST","Y","35.1737","35.184866","-83.4215","-83.377843","(828) 524-8411","","","","","Voluntary non-profit - Private","true",""
"3185","360076","ATRIUM MEDICAL CENTER","Acute Care Hospitals","1 Medical Center Dr","Franklin","OH","45005","45005-2584","USA","Warren","937","39165","","1640","EST","Y","39.5216","39.498027","-84.2838","-84.315075","(513) 424-2111","http://www.middletownhospital.org","","","","Voluntary non-profit - Private","true","183"
"3186","440029","WILLIAMSON MEDICAL CENTER","Acute Care Hospitals","4321 Carothers Pky","Franklin","TN","37067","37067-5909","USA","Williamson","615","47187","5360","","CST","Y","35.9066","35.915641","-86.7663","-86.817276","(615) 435-5000","http://www.williamsonmedicalcntr.org","","","","Government - Hospital District or Authority","true","126"
"3187","490092","SOUTHAMPTON MEMORIAL HOSPITAL","Acute Care Hospitals","100 Fairview Dr","Franklin","VA","23851","23851-1214","USA","Franklin City","757","51620","","","EST","Y","36.6905","36.690972","-76.9426","-76.936179","(757) 569-6100","","","","","Proprietary","true","203"
"3189","520205","MIDWEST ORTHOPEDIC SPECIALTY HOSPITAL, LLC","Acute Care Hospitals","10101 S 27th St","Franklin","WI","53132","53132-7209","USA","Milwaukee","414","55079","","5080","CST","Y","42.8859","42.861103","-88.0106","-87.951857","(414) 325-4518","","","","","Voluntary non-profit - Private","true",""
"3190","231300","PAUL OLIVER MEMORIAL HOSPITAL","Critical Access Hospitals","224 Park Ave","Frankfort","MI","49635","49635-9658","USA","Benzie","231","26019","","","EST","Y","44.6163","44.637205","-86.1839","-86.242176","(231) 352-2200","","","","","Government - Local","true",""
"3191","151316","ST VINCENT FRANKFORT HOSPITAL INC","Critical Access Hospitals","1300 S Jackson St","Frankfort","IN","46041","46041-3313","USA","Clinton","765","18023","3920","","EST","Y","40.3059","40.269819","-86.5142","-86.510651","(765) 656-3000","","","","","Voluntary non-profit - Church","true",""
"3192","180127","FRANKFORT REGIONAL MEDICAL CENTER","Acute Care Hospitals","299 Kings Daughters Dr","Frankfort","KY","40601","40601-6514","USA","Franklin","502","21073","","","EST","Y","38.2128","38.160067","-84.9741","-84.905511","(502) 875-5240","http://www.frankfortregional.com","","","","Proprietary","true","146"
"3193","220175","METROWEST MEDICAL CENTER","Acute Care Hospitals","115 Lincoln St","Framingham","MA","01702","01702-6358","USA","Middlesex","508","25017","","1120","EST","Y","42.2813","42.284173","-71.4287","-71.419425","(508) 383-1000","","","","","Voluntary non-profit - Private","true",""
"3194","050570","FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER","Acute Care Hospitals","17100 Euclid St","Fountain Valley","CA","92708","92708-4004","USA","Orange","714","06059","","5945","PST","Y","33.7104","33.714897","-117.9513","-117.936874","(714) 966-7200","http://www.fountainvalleyhospital.com","","","","Proprietary","true","396"
"3195","050678","ORANGE COAST MEMORIAL MEDICAL CENTER","Acute Care Hospitals","9920 Talbert Ave","Fountain Valley","CA","92708","92708-5153","USA","Orange","714","06059","","5945","PST","Y","33.7104","33.701550","-117.9513","-117.956551","(714) 378-7406","http://www.memorialcare.org","","","","Voluntary non-profit - Private","true","230"
"3196","361318","FOSTORIA COMMUNITY HOSPITAL","Critical Access Hospitals","501 Van Buren St","Fostoria","OH","44830","44830-1534","USA","Seneca","419","39147","","","EST","Y","41.1667","41.163920","-83.4020","-83.422763","(419) 435-7734","","","","","Voluntary non-profit - Private","true",""
"3197","241357","ESSENTIA HEALTH FOSSTON","Critical Access Hospitals","900 Hilligoss Blvd SE","Fosston","MN","56542","56542-1542","USA","Polk","218","27119","2985","","CST","Y","47.5870","47.571955","-95.7461","-95.739584","(218) 435-1133","","","","","Voluntary non-profit - Private","true",""
"3198","350064","P H S INDIAN HOSPITAL AT FORT YATES-STANDING ROC","Acute Care Hospitals","10 S River Rd","Fort Yates","ND","58538","","USA","Sioux","701","38085","","","CST","Y","46.0519","46.0870151","-100.7198","-100.6278341","(701) 854-3831","","","","","Government - Federal","true","14"
"3199","450039","JPS HEALTH NETWORK","Acute Care Hospitals","1500 S Main St","Fort Worth","TX","76104","76104-4917","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.727756","-97.3172","-97.326540","(817) 921-3431","","","","","Government - Hospital District or Authority","true",""
"3200","450135","TEXAS HEALTH HARRIS METHODIST FORT WORTH","Acute Care Hospitals","1301 Pennsylvania Ave","Fort Worth","TX","76104","76104-2122","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.738437","-97.3172","-97.339338","(817) 250-2100","http://www.texashealth.org","Texas Health Resources, 24 hospitals in Dallas-Fort Worth, North Texas","Texas Health Resources has 24 owned, operated, joint-ventured or affiliated hospitals, 20,500 employees, 4,100 licensed beds in Dallas-Fort Worth, North Texas.  Nearly everyone in America agrees that our nation's health care system can be improved. A grow","Texas Health Resources, THR, Texas Health, Arlington Memorial, Harris Methodist, Presbyterian, Texas Health Resources TexasHealth.org 1-877-THR-WELL Healing Hands Caring Hearts Allen Arlington Azle Cleburne Dallas Fort Worth Hurst Euless Bedford Kaufman P","Voluntary non-profit - Church","true","508"
"3201","450137","BAYLOR ALL SAINTS MEDICAL CENTER AT FW","Acute Care Hospitals","1400 8th Ave","Fort Worth","TX","76104","76104-4110","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.729958","-97.3172","-97.343898","(817) 926-2544","http://www.allsaints.com","","","","Voluntary non-profit - Private","true","260"
"3202","450672","PLAZA MEDICAL CENTER OF FORT WORTH","Acute Care Hospitals","900 8th Ave","Fort Worth","TX","76104","76104-3902","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.734541","-97.3172","-97.343878","(817) 336-2100","http://www.plazamedicalcenter.com","","","","Proprietary","true","266"
"3203","450677","HUGULEY HEALTH SYSTEM","Acute Care Hospitals","11801 S Freeway","Fort Worth","TX","76028","76028-7021","USA","Johnson","817","48251","","2800","CST","Y","32.5215","32.586267","-97.3032","-97.318931","(817) 293-9110","http://www.huguley.org","","","","Voluntary non-profit - Church","true","194"
"3204","450779","TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F","Acute Care Hospitals","6100 Harris Pky","Fort Worth","TX","76132","76132-4101","USA","Tarrant","817","48439","","2800","CST","Y","32.6645","32.659896","-97.4187","-97.420357","(817) 433-5000","http://www.hmhs.com","","","","Voluntary non-profit - Private","true","83"
"3205","450880","BAYLOR SURGICAL HOSPITAL AT FORT WORTH","Acute Care Hospitals","750 12th Ave","Fort Worth","TX","76104","76104-2517","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.736815","-97.3172","-97.347524","(817) 334-5050","","","","","Voluntary non-profit - Private","true",""
"3206","453300","COOK FT WORTH CHILDRENS MEDICAL CENTER","Childrens","801 7th Ave","Fort Worth","TX","76104","76104-2733","USA","Tarrant","817","48439","","2800","CST","Y","32.7282","32.736386","-97.3172","-97.341891","(682) 885-4000","http://www.cookchildrens.org","","","","Voluntary non-profit - Private","true","181"
"3207","670046","USMD HOSPITAL  AT FORT WORTH LP","Acute Care Hospitals","5900 Dirks Rd","Fort Worth","TX","76132","76132-5473","USA","Tarrant","817","48439","","2800","CST","Y","32.6645","32.645704","-97.4187","-97.417332","(817) 433-9100","","","","","Proprietary","true",""
"3208","150017","LUTHERAN HOSPITAL OF INDIANA","Acute Care Hospitals","7950 W Jefferson Blvd","Fort Wayne","IN","46804","46804-4140","USA","Allen","260","18003","2760","","EST","Y","41.0622","41.039766","-85.2168","-85.247689","(260) 435-7001","http://www.lutheran-hosp.com","","","","Voluntary non-profit - Private","true","344"
"3209","150021","PARKVIEW HOSPITAL","Acute Care Hospitals","2200 Randall Rd","Fort Wayne","IN","46804","46804-5046","USA","Allen","260","18003","2760","","EST","Y","41.0622","41.065537","-85.2168","-85.199948","(260) 373-4000","","","","","Voluntary non-profit - Private","true","652"
"3210","150047","ST JOSEPH HOSPITAL","Acute Care Hospitals","700 Broadway","Fort Wayne","IN","46802","46802-1402","USA","Allen","260","18003","2760","","EST","Y","41.0659","41.078805","-85.1666","-85.148937","(260) 425-3000","http://www.stjoehospital.com","","","","Proprietary","true","211"
"3211","150150","DUPONT HOSPITAL LLC","Acute Care Hospitals","2520 E Dupont Rd","Fort Wayne","IN","46825","46825-1675","USA","Allen","260","18003","2760","","EST","Y","41.1533","41.173704","-85.1241","-85.107068","(260) 416-3023","","","","","Proprietary","true",""
"3212","150167","ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC","Acute Care Hospitals","11130 Parkview Plaza Dr","Fort Wayne","IN","46845","46845-1701","USA","Allen","260","18003","2760","","EST","Y","41.2058","41.189555","-85.1108","-85.099583","(260) 672-4050","","","","","Voluntary non-profit - Private","true",""
"3213","210060","FORT WASHINGTON HOSPITAL","Acute Care Hospitals","11711 Livingston Rd","Fort Washington","MD","20744","20744-5151","USA","Prince Georges","301","24033","","8840","EST","Y","38.7547","38.728597","-76.9858","-76.991647","(301) 292-7000","","","","","Voluntary non-profit - Other","true","31"
"3214","100223","FORT WALTON BEACH MEDICAL CENTER","Acute Care Hospitals","1000 Mar Walt Dr","Fort Walton Beach","FL","32547","","USA","Okaloosa","850","12091","2750","","CST","Y","30.4494","30.455259","-86.6242","-86.632188","(850) 862-1111","http://www.fwbmedicalcenter.com","","","","Proprietary","true","247"
"3215","111310","PEACH REGIONAL MEDICAL CENTER","Critical Access Hospitals","1799 W Valley Dr","Fort Valley","GA","31030","","USA","Peach","478","13225","4680","","EST","Y","32.5420","32.5600614","-83.8644","-83.9312144","(478) 825-8691","","","","","Government - Hospital District or Authority","true",""
"3216","051318","REDWOOD MEMORIAL HOSPITAL","Critical Access Hospitals","3300 Renner Dr","Fortuna","CA","95540","95540-3120","USA","Humboldt","707","06023","","","PST","Y","40.5977","40.582512","-124.1212","-124.136009","(707) 445-8121","","","","","Voluntary non-profit - Private","true",""
"3217","180001","ST ELIZABETH FT THOMAS","Acute Care Hospitals","85 N Grand Ave","Fort Thomas","KY","41075","41075-1793","USA","Campbell","859","21037","","1640","EST","Y","39.0785","39.078589","-84.4516","-84.465316","(859) 572-3100","http://www.health-alliance.com","","","","Voluntary non-profit - Private","true","206"
"3218","450178","PECOS COUNTY MEMORIAL HOSPITAL","Acute Care Hospitals","387 E 10th St","Fort Stockton","TX","79735","","USA","Pecos","432","48371","","","CST","Y","30.6836","30.8939797","-102.8028","-102.8760661","(432) 336-4201","","","","","Government - Local","true","31"
"3219","040055","SPARKS REGIONAL MEDICAL CENTER","Acute Care Hospitals","1001 Towson Ave","Fort Smith","AR","72901","72901-4921","USA","Sebastian","479","05131","2720","","CST","Y","35.3642","35.374374","-94.4158","-94.421231","(501) 441-4000","http://www.sparks.org","","","","Voluntary non-profit - Private","true","370"
"3220","040062","ST EDWARD MERCY MEDICAL CENTER","Acute Care Hospitals","7301 Rogers Ave","Fort Smith","AR","72903","72903-4100","USA","Sebastian","479","05131","2720","","CST","Y","35.3363","35.353647","-94.3712","-94.352631","(479) 314-6000","http://www.stedwardmercy.com","","","","Voluntary non-profit - Church","true","343"
"3221","170058","MERCY HEALTH CENTER","Acute Care Hospitals","401 Woodland Hills Blvd","Fort Scott","KS","66701","66701-8797","USA","Bourbon","620","20011","","","CST","Y","37.8381","37.806052","-94.7210","-94.707915","(620) 223-7057","","","","","Voluntary non-profit - Church","true","91"
"3222","100246","LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE","Acute Care Hospitals","1700 S 23rd St","Fort Pierce","FL","34950","34950-4803","USA","Saint Lucie","772","12111","2710","","EST","Y","27.4461","27.431845","-80.3358","-80.347215","(772) 461-4000","http://www.lawnwoodmed.com","","","","Proprietary","true","375"
"3223","010012","DEKALB REGIONAL MEDICAL CENTER","Acute Care Hospitals","200 Medical Center Dr SW","Fort Payne","AL","35968","35968-3458","USA","De Kalb","256","01049","","","CST","Y","34.4995","34.440523","-85.7995","-85.757355","(256) 845-3150","http://www.bhsala.com","","","","Voluntary non-profit - Church","true","103"
"3224","110004","HUTCHESON MEDICAL CENTER","Acute Care Hospitals","100 Gross Crescent Cir","Fort Oglethorpe","GA","30742","","USA","Catoosa","706","13047","1560","","EST","Y","34.9197","34.949143","-85.2494","-85.263105","(706) 858-2101","http://www.hutcheson.org","","","","Government - Hospital District or Authority","true","294"
"3225","100012","LEE MEMORIAL HOSPITAL","Acute Care Hospitals","2776 Cleveland Ave","Fort Myers","FL","33901","33901-5864","USA","Lee","239","12071","2700","","EST","Y","26.6175","26.626728","-81.8713","-81.872477","(239) 332-1111","http://www.leememorial.org","","","","Government - Hospital District or Authority","true","971"
"3227","060044","COLORADO PLAINS MEDICAL CENTER","Acute Care Hospitals","1000 Lincoln St","Fort Morgan","CO","80701","80701-3210","USA","Morgan","970","08087","","","MST","Y","40.1574","40.259460","-103.8158","-103.796075","(970) 867-3391","","","","","Voluntary non-profit - Other","true","50"
"3228","030117","VALLEY VIEW MEDICAL CENTER","Acute Care Hospitals","5330 S Highway 95","Fort Mohave","AZ","86426","86426-9225","USA","Mohave","928","04015","4120","","MST","N","35.0028","35.002052","-114.5797","-114.597864","(928) 788-2273","","","","","Proprietary","true",""
"3229","43002F","VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE","ACUTE CARE - VETERANS ADMINISTRATION","113 Comanche Rd","Fort Meade","SD","57741","57741-1002","USA","Meade","605","46093","","","MST","Y","44.4036","44.412164","-103.4587","-103.468523","(605) 347-2511","","","","","Government Federal","true",""
"3230","160122","FORT MADISON COMMUNITY HOSPITAL","Acute Care Hospitals","5445 Ave O","Fort Madison","IA","52627","","USA","Lee","319","19111","","","CST","Y","40.6441","40.6241945","-91.3700","-91.3823209","(319) 372-6530","http://www.fmchosp.com","","","","Voluntary non-profit - Private","true","50"
"3231","100039","BROWARD GENERAL MEDICAL CENTER","Acute Care Hospitals","1600 S Andrews Ave","Fort Lauderdale","FL","33316","33316-2510","USA","Broward","954","12011","","2680","EST","Y","26.0999","26.101838","-80.1320","-80.142181","(954) 355-4400","http://www.nbhd.org","","","","Government - Hospital District or Authority","true","545"
"3232","100073","HOLY CROSS HOSPITAL INC","Acute Care Hospitals","4725 N Federal Hwy","Fort Lauderdale","FL","33308","33308-4603","USA","Broward","954","12011","","2680","EST","Y","26.1916","26.185447","-80.1126","-80.117792","(954) 771-8000","http://www.holy-cross.com","","","","Voluntary non-profit - Church","true","450"
"3233","100200","IMPERIAL POINT MEDICAL CENTER","Acute Care Hospitals","6401 N Federal Hwy","Fort Lauderdale","FL","33308","33308-1427","USA","Broward","954","12011","","2680","EST","Y","26.1916","26.207060","-80.1126","-80.108167","(954) 776-8500","","","","","Government - Hospital District or Authority","true","154"
"3234","200052","NORTHERN MAINE MEDICAL CENTER","Acute Care Hospitals","194 E Main St","Fort Kent","ME","04743","04743-1428","USA","Aroostook","207","23003","","","EST","Y","47.0224","47.265260","-68.6923","-68.591412","(207) 834-3195","http://www.nmmc.org","","","","Voluntary non-profit - Private","true","81"
"3235","27003F","VA MONTANA HEALTHCARE SYSTEM","ACUTE CARE - VETERANS ADMINISTRATION","1892 WILLIAMS STREET","FORT HARRISON","MT","59636","","USA","Lewis and Clark","406","30049","","","MST","Y","46.6013","46.6213992","-112.0932","-112.1019859","(406) 447-7900","","","","","Government Federal","true",""
"3236","160016","TRINITY REGIONAL MEDICAL CENTER","Acute Care Hospitals","802 Kenyon Rd","Fort Dodge","IA","50501","50501-5776","USA","Webster","515","19187","","","CST","Y","42.5075","42.494202","-94.2531","-94.189175","(515) 573-8710","http://www.trh-fd.org","","","","Voluntary non-profit - Private","true","151"
"3237","030071","FORT DEFIANCE INDIAN HOSPITAL","Acute Care Hospitals","PO BOX 649","Fort Defiance","AZ","86504","","USA","Apache","928","04001","","","MST","Y","35.7684","35.7444602","-109.0763","-109.0764828","(928) 729-8000","","","","","Government - Federal","true","39"
"3238","060010","POUDRE VALLEY HOSPITAL","Acute Care Hospitals","1024 S Lemay Ave","Fort Collins","CO","80524","80524-3929","USA","Larimer","970","08069","2670","","MST","Y","40.6475","40.572127","-105.0476","-105.057785","(970) 495-7000","","","","","Voluntary non-profit - Private","true",""
"3239","051325","MENDOCINO COAST DISTRICT HOSPITAL","Critical Access Hospitals","700 River Dr","Fort Bragg","CA","95437","95437-5403","USA","Mendocino","707","06045","","","PST","Y","39.4588","39.432540","-123.7157","-123.800703","(707) 961-1234","","","","","Government - Hospital District or Authority","true",""
"3240","271304","MISSOURI RIVER MEDICAL CENTER","Critical Access Hospitals","1501 St Charles St","Fort Benton","MT","59442","","USA","Chouteau","406","30015","","","MST","Y","47.6879","47.820845","-110.2944","-110.672112","(406) 622-3331","","","","","Government - Hospital District or Authority","true",""
"3241","520071","FORT HEALTHCARE","Acute Care Hospitals","611 Sherman Ave E","Fort Atkinson","WI","53538","53538-1960","USA","Jefferson","920","55055","","","CST","Y","42.8930","42.930140","-88.8080","-88.828516","(920) 568-5000","http://www.forthealthsource.com","","","","Voluntary non-profit - Private","true","102"
"3242","111318","MONROE COUNTY HOSPITAL","Critical Access Hospitals","88 Martin Luther King Jr Dr","Forsyth","GA","31029","31029-1682","USA","Monroe","478","13207","","","EST","Y","33.0857","33.031524","-83.9180","-83.946374","(478) 994-2521","","","","","Government - Hospital District or Authority","true",""
"3243","040019","FORREST CITY MEDICAL CENTER","Acute Care Hospitals","1601 New Castle Rd","Forrest City","AR","72335","72335-2218","USA","Saint Francis","870","05123","","","CST","Y","35.0264","35.039513","-90.8596","-90.771943","(870) 261-0000","http://www.bmhcc.org","","","","Proprietary","true","70"
"3244","330353","FOREST HILLS HOSPITAL","Acute Care Hospitals","102 - 01 66TH ROAD","New York","NY","11375","","USA","Queens","718","36081","","5600","EST","Y","40.7228","40.729029","-73.8450","-73.851524","(718) 830-4000","http://www.northshorelij.com","","","","Voluntary non-profit - Other","true","302"
"3245","251300","LACKEY MEMORIAL HOSPITAL","Critical Access Hospitals","330 N Broad St","Forest","MS","39074","39074-3508","USA","Scott","601","28123","","","CST","Y","32.2901","32.365988","-89.4443","-89.470806","(601) 469-4154","","","","","Voluntary non-profit - Private","true",""
"3246","041317","DALLAS COUNTY MEDICAL CENTER","Critical Access Hospitals","201 S Clifton St","Fordyce","AR","71742","71742-3030","USA","Dallas","870","05039","","","CST","Y","33.8659","33.808802","-92.4841","-92.425284","(870) 352-6300","","","","","Government - Local","true",""
"3247","050140","KAISER FOUNDATION HOSPITAL FONTANA","Acute Care Hospitals","9961 Sierra Ave","Fontana","CA","92335","92335-6720","USA","San Bernardino","909","06071","","6780","PST","Y","34.0880","34.073379","-117.4645","-117.435512","(909) 427-5500","http://www.kaiserpermanente.org","Health insurance for Medicare, families, and employers, health information at Kaiser Permanente","Find information and quotes on affordable health insurance for Medicare, families, individuals, and groups. Use our online health and drug encyclopedias, and locate Kaiser Permanente hospital and medical offices and phone numbers.","Kaiser Permanente online, kaiser permanente locations, kaiser health insurance, group, medical insurance, individual health insurance, quote, california health insurance, health topics, prescription drug information, drug encyclopedia","Voluntary non-profit - Private","true","317"
"3248","520088","ST AGNES HSPTL","Acute Care Hospitals","430 E Division St","Fond Du Lac","WI","54935","54935-4560","USA","Fond du Lac","920","55039","","","CST","Y","43.7436","43.778504","-88.3886","-88.430262","(920) 926-5408","http://www.agnesian.com","","","","Voluntary non-profit - Private","true","94"
"3249","050414","MERCY HOSPITAL OF FOLSOM","Acute Care Hospitals","1650 Creekside Dr","Folsom","CA","95630","","USA","Sacramento","916","06067","","6920","PST","Y","38.6648","38.670865","-121.1414","-121.146297","(916) 983-7400","http://www.mercysacramento.org","","","","Voluntary non-profit - Private","true","66"
"3250","111315","CHARLTON MEMORIAL HOSPITAL","Critical Access Hospitals","2449 3rd St","Folkston","GA","31537","31537-8919","USA","Charlton","912","13049","","","EST","Y","30.9136","30.844621","-82.1547","-82.004521","(912) 496-2531","","","","","Government - Hospital District or Authority","true",""
"3251","010083","SOUTH BALDWIN REGIONAL MEDICAL CENTER","Acute Care Hospitals","1613 N McKenzie St","Foley","AL","36535","36535-2247","USA","Baldwin","251","01003","5160","","CST","Y","30.3794","30.425910","-87.7151","-87.683344","(251) 949-3400","http://www.southbaldwinrmc.com","","","","Proprietary","true","82"
"3252","330055","NEW YORK HOSPITAL MEDICAL CENTER OF QUEENS","Acute Care Hospitals","56 Main St","New York","NY","10044","","USA","New York","212","36061","","5600","EST","Y","40.7621","40.755220","-73.9496","-73.956937","(718) 670-1231","http://www.nyhq.org","","","","Voluntary non-profit - Other","true","440"
"3253","330193","FLUSHING HOSPITAL MEDICAL CENTER","Acute Care Hospitals","45th Ave &amp; Parsons Blvd","New York","NY","11355","","USA","Queens","718","36081","","5600","EST","Y","40.7505","40.755430","-73.8197","-73.815329","(718) 670-5000","","","","","Voluntary non-profit - Private","true","293"
"3254","670068","TEXAS HEALTH PRESBYTERIAN HOSPITAL FLOWER MOUND","Acute Care Hospitals","4400 Long Prairie Rd","Flower Mound","TX","75028","75028-1892","USA","Denton","972","48121","","1920","CST","Y","33.0352","33.046527","-97.0829","-97.069139","(972) 419-1530","","","","","Proprietary","true",""
"3255","260159","CHRISTIAN HOSPITAL NORTHWEST","Acute Care Hospitals","1225 Graham Rd","Florissant","MO","63031","63031-8014","USA","Saint Louis","314","29189","7040","","CST","Y","38.8119","38.777699","-90.3470","-90.335109","(314) 953-6742","","","","","Voluntary non-profit - Private","true",""
"3256","450108","CONNALLY MEMORIAL MEDICAL CENTER","Acute Care Hospitals","499 10th St","Floresville","TX","78114","78114-3175","USA","Wilson","830","48493","7240","","CST","Y","29.1539","29.159361","-98.2128","-98.173317","(830) 393-1300","","","","","Government - Hospital District or Authority","true","30"
"3257","010006","ELIZA COFFEE MEMORIAL HOSPITAL","Acute Care Hospitals","205 S Marengo St","Florence","AL","35630","","USA","Lauderdale","256","01077","2650","","CST","Y","34.8302","34.7951086","-87.6645","-87.6850917","(256) 768-8400","","","","","Government - Hospital District or Authority","true","461"
"3258","180045","ST ELIZABETH FLORENCE","Acute Care Hospitals","4900 Houston Rd","Florence","KY","41042","41042-4824","USA","Boone","859","21015","","1640","EST","Y","38.9970","39.017970","-84.6517","-84.632012","(859) 962-5200","http://www.health-alliance.com","","","","Voluntary non-profit - Private","true","160"
"3259","381316","PEACE HARBOR HOSPITAL","Critical Access Hospitals","400 9th St","Florence","OR","97439","","USA","Lane","541","41039","2400","","PST","Y","44.1259","43.9746019","-124.0315","-124.1179512","(541) 997-8412","","","","","Voluntary non-profit - Church","true",""
"3260","420051","MCLEOD REGIONAL MEDICAL CENTER-PEE DEE","Acute Care Hospitals","555 E Cheves St, #8700","Florence","SC","29506","29506-2617","USA","Florence","843","45041","2655","","EST","Y","34.2096","34.195999","-79.7279","-79.760080","(843) 777-2900","http://www.mcleodregional.org","","","","Voluntary non-profit - Private","true","411"
"3261","420091","CAROLINAS HOSPITAL SYSTEM","Acute Care Hospitals","805 PAMPLICO HWY BOX 100550","Florence","SC","29505","","USA","Florence","843","45041","2655","","EST","Y","34.1394","34.1954331","-79.7238","-79.7625625","(843) 674-2500","http://www.carolinashospital.com","","","","Proprietary","true","315"
"3262","010066","FLORALA MEMORIAL HOSPITAL","Acute Care Hospitals","24273 5th Ave","Florala","AL","36442","36442-3523","USA","Covington","334","01039","","","CST","Y","31.0519","30.999912","-86.3486","-86.312842","(334) 858-3287","","","","","Government - Federal","true","23"
"3263","141351","CLAY COUNTY HOSPITAL","Critical Access Hospitals","911 Stacy Burk Dr","Flora","IL","62839","62839-3241","USA","Clay","618","17025","","","CST","Y","38.6705","38.680696","-88.5031","-88.471935","(618) 662-2131","","","","","Voluntary non-profit - Other","true",""
"3264","230132","HURLEY MEDICAL CENTER","Acute Care Hospitals","1 Hurley Plz","Flint","MI","48503","48503-5902","USA","Genesee","810","26049","","2640","EST","Y","43.0112","43.022112","-83.6895","-83.704776","(810) 257-9000","http://www.hurleymc.com","","","","Voluntary non-profit - Other","true","438"
"3265","230141","MCLAREN REGIONAL MEDICAL CENTER","Acute Care Hospitals","401 S Ballenger Hwy","Flint","MI","48532","48532-3638","USA","Genesee","810","26049","","2640","EST","Y","43.0113","43.014463","-83.7908","-83.733550","(810) 342-2000","http://www.mclaren.org","","","","Voluntary non-profit - Other","true","459"
"3266","340023","PARK RIDGE HOSPITAL","Acute Care Hospitals","NAPLES RD BOX 1569","Fletcher","NC","28732","","USA","Henderson","828","37089","","","EST","Y","35.4492","35.4306712","-82.4624","-82.5012316","(828) 684-8501","http://www.ahss.org","","","","Voluntary non-profit - Other","true","98"
"3267","310005","HUNTERDON MEDICAL CENTER","Acute Care Hospitals","2100 Wescott Dr","Flemington","NJ","08822","08822-4603","USA","Hunterdon","908","34019","","5015","EST","Y","40.5207","40.532479","-74.8671","-74.860548","(908) 788-6100","http://www.hunterdonhealthcare.org","","","","Voluntary non-profit - Private","true","176"
"3268","180053","FLEMING COUNTY HOSPITAL","Acute Care Hospitals","55 Foundation Dr","Flemingsburg","KY","41041","41041-9815","USA","Fleming","606","21069","","","EST","Y","38.4360","38.421412","-83.6931","-83.752031","(606) 849-2351","http://www.flemingcountyhospital.org","","","","Voluntary non-profit - Other","true","44"
